,Trigram,Count,Frequency
1568,епи,2,0.00013877324451845685
1569,пи ,2,0.00013877324451845685
1570,ряс,1,6.938662225922843e-05
1571,ясу,1,6.938662225922843e-05
1572,сут,1,6.938662225922843e-05
1573,уть,8,0.0005550929780738274
1574,в т,3,0.00020815986677768527
1575,е г,4,0.0002775464890369137
1576,гри,1,6.938662225922843e-05
1577,риз,1,6.938662225922843e-05
1578,изе,1,6.938662225922843e-05
1579,зе ,1,6.938662225922843e-05
1580,е я,7,0.00048570635581459895
1581,втр,2,0.00013877324451845685
1582,тра,7,0.00048570635581459895
1583,рач,1,6.938662225922843e-05
1584,ача,1,6.938662225922843e-05
1585,ю є,1,6.938662225922843e-05
1586, єд,2,0.00013877324451845685
1587,єди,2,0.00013877324451845685
1588,дин,5,0.0003469331112961421
1589,у й,4,0.0002775464890369137
1590,кох,2,0.00013877324451845685
1591,оха,3,0.00020815986677768527
1592,у І,1,6.938662225922843e-05
1593, І ,9,0.0006244796003330558
1594,І м,1,6.938662225922843e-05
1595,к ж,2,0.00013877324451845685
1596,жал,4,0.0002775464890369137
1597,алк,1,6.938662225922843e-05
1598,бе ,4,0.0002775464890369137
1599,я т,6,0.00041631973355537054
1600,аки,6,0.00041631973355537054
1601,ивд,1,6.938662225922843e-05
1602,вдж,1,6.938662225922843e-05
1603,дже,1,6.938662225922843e-05
1604,жен,3,0.00020815986677768527
1605,оди,15,0.0010407993338884263
1606,ино,2,0.00013877324451845685
1607,нок,1,6.938662225922843e-05
1608,ь к,3,0.00020815986677768527
1609,кул,1,6.938662225922843e-05
1610,люс,7,0.00048570635581459895
1611,юся,4,0.0002775464890369137
1612, ли,10,0.0006938662225922842
1613,лиц,5,0.0003469331112961421
1614,ице,1,6.938662225922843e-05
1615,є ж,2,0.00013877324451845685
1616,алі,3,0.00020815986677768527
1617,ліб,1,6.938662225922843e-05
1618,ібн,7,0.00048570635581459895
1619,бно,2,0.00013877324451845685
1620,я і,5,0.0003469331112961421
1621,в о,3,0.00020815986677768527
1622, оч,16,0.0011101859561476548
1623,чах,2,0.00013877324451845685
1624,х к,4,0.0002775464890369137
1625,рут,1,6.938662225922843e-05
1626,я г,3,0.00020815986677768527
1627, гі,5,0.0003469331112961421
1628,гір,2,0.00013877324451845685
1629,ірк,2,0.00013877324451845685
1630, сл,11,0.0007632528448515126
1631,сль,1,6.938662225922843e-05
1632,льо,2,0.00013877324451845685
1633,ьоз,2,0.00013877324451845685
1634,оза,1,6.938662225922843e-05
1635,"за
",1,6.938662225922843e-05
1636,"а
Щ",1,6.938662225922843e-05
1637,"
Що",1,6.938662225922843e-05
1638,о Щ,3,0.00020815986677768527
1639,грю,1,6.938662225922843e-05
1640,рюк,1,6.938662225922843e-05
1641,юкн,1,6.938662225922843e-05
1642,кну,1,6.938662225922843e-05
1643,уло,3,0.00020815986677768527
1644,ери,5,0.0003469331112961421
1645,има,4,0.0002775464890369137
1646,ма ,6,0.00041631973355537054
1647,а й,3,0.00020815986677768527
1648,лоп,3,0.00020815986677768527
1649,опо,3,0.00020815986677768527
1650,пот,8,0.0005550929780738274
1651,оті,4,0.0002775464890369137
1652,іло,5,0.0003469331112961421
1653,о б,2,0.00013877324451845685
1654,бос,3,0.00020815986677768527
1655,оси,7,0.00048570635581459895
1656,гам,2,0.00013877324451845685
1657,и К,4,0.0002775464890369137
1658, Кі,1,6.938662225922843e-05
1659,Кін,1,6.938662225922843e-05
1660,вме,1,6.938662225922843e-05
1661,р н,1,6.938662225922843e-05
1662,ісц,1,6.938662225922843e-05
1663,сці,1,6.938662225922843e-05
1664,рел,2,0.00013877324451845685
1665, дз,2,0.00013877324451845685
1666,дзв,2,0.00013877324451845685
1667,зве,1,6.938662225922843e-05
1668,вен,1,6.938662225922843e-05
1669,ідр,4,0.0002775464890369137
1670,дро,4,0.0002775464890369137
1671,ро ,5,0.0003469331112961421
1672,ліз,3,0.00020815986677768527
1673,ізн,3,0.00020815986677768527
1674,зно,6,0.00041631973355537054
1675,дуж,2,0.00013877324451845685
1676,ужк,1,6.938662225922843e-05
1677,жко,2,0.00013877324451845685
1678,ю Т,1,6.938662225922843e-05
1679, То,1,6.938662225922843e-05
1680,То ,1,6.938662225922843e-05
1681,о К,1,6.938662225922843e-05
1682, Ка,2,0.00013877324451845685
1683,Кат,2,0.00013877324451845685
1684,ате,5,0.0003469331112961421
1685,тер,8,0.0005550929780738274
1686,рин,2,0.00013877324451845685
1687, вн,1,6.938662225922843e-05
1688,вне,1,6.938662225922843e-05
1689,есл,1,6.938662225922843e-05
1690,Я б,5,0.0003469331112961421
1691, сю,4,0.0002775464890369137
1692,тур,2,0.00013877324451845685
1693,урб,1,6.938662225922843e-05
1694,рбо,1,6.938662225922843e-05
1695,бов,1,6.938662225922843e-05
1696,ван,3,0.00020815986677768527
1697,й з,3,0.00020815986677768527
1698,зас,7,0.00048570635581459895
1699,асп,2,0.00013877324451845685
1700,пан,2,0.00013877324451845685
1701,інк,10,0.0006938662225922842
1702,тов,3,0.00020815986677768527
1703,овч,2,0.00013877324451845685
1704,вче,1,6.938662225922843e-05
1705,х в,2,0.00013877324451845685
1706,теж,2,0.00013877324451845685
1707,еж ,1,6.938662225922843e-05
1708,ж л,1,6.938662225922843e-05
1709,люб,2,0.00013877324451845685
1710,юби,2,0.00013877324451845685
1711,наш,3,0.00020815986677768527
1712,ашу,2,0.00013877324451845685
1713,у О,1,6.938662225922843e-05
1714, Ол,5,0.0003469331112961421
1715,Оле,5,0.0003469331112961421
1716,енк,5,0.0003469331112961421
1717,у Д,1,6.938662225922843e-05
1718, До,1,6.938662225922843e-05
1719,Доб,1,6.938662225922843e-05
1720,обр,3,0.00020815986677768527
1721,ра ,3,0.00020815986677768527
1722,"ша
",1,6.938662225922843e-05
1723,"а
І",1,6.938662225922843e-05
1724,"
І ",2,0.00013877324451845685
1725,тих,11,0.0007632528448515126
1726,ихо,6,0.00041631973355537054
1727,б н,3,0.00020815986677768527
1728,той,4,0.0002775464890369137
1729,ой ,4,0.0002775464890369137
1730,орл,2,0.00013877324451845685
1731,рла,2,0.00013877324451845685
1732,сич,2,0.00013877324451845685
1733,чан,1,6.938662225922843e-05
1734,анн,7,0.00048570635581459895
1735,я ч,5,0.0003469331112961421
1736, чи,5,0.0003469331112961421
1737,чиг,1,6.938662225922843e-05
1738,ига,2,0.00013877324451845685
1739,гаю,2,0.00013877324451845685
1740,аюч,2,0.00013877324451845685
1741,ючо,2,0.00013877324451845685
1742,чої,1,6.938662225922843e-05
1743, см,8,0.0005550929780738274
1744,сме,5,0.0003469331112961421
1745,ерт,9,0.0006244796003330558
1746,рті,3,0.00020815986677768527
1747,і К,1,6.938662225922843e-05
1748, Ку,1,6.938662225922843e-05
1749,Куд,1,6.938662225922843e-05
1750,вте,2,0.00013877324451845685
1751,тек,1,6.938662225922843e-05
1752,ект,1,6.938662225922843e-05
1753,кти,1,6.938662225922843e-05
1754,под,6,0.00041631973355537054
1755,оді,3,0.00020815986677768527
1756,діт,2,0.00013877324451845685
1757,іти,2,0.00013877324451845685
1758,ися,5,0.0003469331112961421
1759,маю,7,0.00048570635581459895
1760,сил,3,0.00020815986677768527
1761,или,10,0.0006938662225922842
1762,тим,5,0.0003469331112961421
1763, ча,4,0.0002775464890369137
1764,час,2,0.00013877324451845685
1765,асо,1,6.938662225922843e-05
1766,сом,1,6.938662225922843e-05
1767,я ц,1,6.938662225922843e-05
1768,пев,1,6.938662225922843e-05
1769,евн,2,0.00013877324451845685
1770,й щ,2,0.00013877324451845685
1771,ийд,1,6.938662225922843e-05
1772,йду,3,0.00020815986677768527
1773,сеї,1,6.938662225922843e-05
1774, ВІ,1,6.938662225922843e-05
1775,ВІн,1,6.938662225922843e-05
1776,Ін ,1,6.938662225922843e-05
1777,н м,1,6.938662225922843e-05
1778,ков,4,0.0002775464890369137
1779,ову,5,0.0003469331112961421
1780,вує,1,6.938662225922843e-05
1781,є П,1,6.938662225922843e-05
1782,Пок,1,6.938662225922843e-05
1783,ю щ,8,0.0005550929780738274
1784,ще ,3,0.00020815986677768527
1785,е ж,3,0.00020815986677768527
1786,а І,3,0.00020815986677768527
1787,І я,2,0.00013877324451845685
1788,учу,1,6.938662225922843e-05
1789,чус,2,0.00013877324451845685
1790,усь,4,0.0002775464890369137
1791,в м,4,0.0002775464890369137
1792,всі,2,0.00013877324451845685
1793,сі ,3,0.00020815986677768527
1794,і ж,2,0.00013877324451845685
1795,илк,1,6.938662225922843e-05
1796,лки,1,6.938662225922843e-05
1797,бол,2,0.00013877324451845685
1798,оля,1,6.938662225922843e-05
1799,лят,3,0.00020815986677768527
1800,"ту
",1,6.938662225922843e-05
1801,"у
В",1,6.938662225922843e-05
1802,"
Вж",1,6.938662225922843e-05
1803,Вже,1,6.938662225922843e-05
1804,о Л,1,6.938662225922843e-05
1805, Ла,1,6.938662225922843e-05
1806,Лам,1,6.938662225922843e-05
1807,нає,2,0.00013877324451845685
1808,є ч,2,0.00013877324451845685
1809,чад,1,6.938662225922843e-05
1810,аді,9,0.0006244796003330558
1811,й г,1,6.938662225922843e-05
1812, га,5,0.0003469331112961421
1813,гас,2,0.00013877324451845685
1814,асн,5,0.0003469331112961421
1815,и Я,8,0.0005550929780738274
1816,ріщ,1,6.938662225922843e-05
1817,іщи,1,6.938662225922843e-05
1818,щит,2,0.00013877324451845685
1819,т і,1,6.938662225922843e-05
1820,о  ,5,0.0003469331112961421
1821,іді,1,6.938662225922843e-05
1822,дій,1,6.938662225922843e-05
1823,в г,4,0.0002775464890369137
1824,ї д,5,0.0003469331112961421
1825, вд,2,0.00013877324451845685
1826,вди,1,6.938662225922843e-05
1827,ивл,5,0.0003469331112961421
1828,вля,4,0.0002775464890369137
1829,ляю,1,6.938662225922843e-05
1830,яюс,1,6.938662225922843e-05
1831,оть,1,6.938662225922843e-05
1832,тьб,1,6.938662225922843e-05
1833,ьбу,1,6.938662225922843e-05
1834,бу ,1,6.938662225922843e-05
1835,тла,2,0.00013877324451845685
1836,ент,4,0.0002775464890369137
1837,нт ,2,0.00013877324451845685
1838,т я,2,0.00013877324451845685
1839,пог,5,0.0003469331112961421
1840,сне,2,0.00013877324451845685
1841,одл,1,6.938662225922843e-05
1842,дле,1,6.938662225922843e-05
1843,ети,1,6.938662225922843e-05
1844,ша ,3,0.00020815986677768527
1845,ї О,2,0.00013877324451845685
1846,нки,3,0.00020815986677768527
1847,"ки
",3,0.00020815986677768527
1848,"и
С",2,0.00013877324451845685
1849,"
Ст",1,6.938662225922843e-05
1850,Стр,1,6.938662225922843e-05
1851,рах,2,0.00013877324451845685
1852,х я,2,0.00013877324451845685
1853,тав,4,0.0002775464890369137
1854,боб,1,6.938662225922843e-05
1855,бон,1,6.938662225922843e-05
1856,нни,4,0.0002775464890369137
1857,й Я,1,6.938662225922843e-05
1858,асв,1,6.938662225922843e-05
1859,віч,5,0.0003469331112961421
1860,ічу,1,6.938662225922843e-05
1861,ічк,6,0.00041631973355537054
1862,наб,2,0.00013877324451845685
1863,авш,1,6.938662225922843e-05
1864,шис,2,0.00013877324451845685
1865,зва,3,0.00020815986677768527
1866,ваг,1,6.938662225922843e-05
1867,аги,2,0.00013877324451845685
1868,гаш,2,0.00013877324451845685
1869,у л,3,0.00020815986677768527
1870,мпу,1,6.938662225922843e-05
1871,пу ,1,6.938662225922843e-05
1872,у В,3,0.00020815986677768527
1873, В ,2,0.00013877324451845685
1874,В х,2,0.00013877324451845685
1875,є т,1,6.938662225922843e-05
1876,мні,2,0.00013877324451845685
1877,ніш,2,0.00013877324451845685
1878,іше,1,6.938662225922843e-05
1879,роп,4,0.0002775464890369137
1880,опа,3,0.00020815986677768527
1881,й р,2,0.00013877324451845685
1882,зні,1,6.938662225922843e-05
1883,іні,2,0.00013877324451845685
1884,ліг,1,6.938662225922843e-05
1885,г с,1,6.938662225922843e-05
1886,сір,4,0.0002775464890369137
1887,іри,3,0.00020815986677768527
1888, су,4,0.0002775464890369137
1889,сум,2,0.00013877324451845685
1890,умн,2,0.00013877324451845685
1891,лор,1,6.938662225922843e-05
1892,рит,8,0.0005550929780738274
1893,ит ,1,6.938662225922843e-05
1894,т С,1,6.938662225922843e-05
1895, Су,1,6.938662225922843e-05
1896,Сум,1,6.938662225922843e-05
1897,оїй,4,0.0002775464890369137
1898,й х,3,0.00020815986677768527
1899,Я в,3,0.00020815986677768527
1900,вол,3,0.00020815986677768527
1901,лоч,2,0.00013877324451845685
1902,вто,2,0.00013877324451845685
1903,омл,1,6.938662225922843e-05
1904,мле,1,6.938662225922843e-05
1905,оги,3,0.00020815986677768527
1906,між,2,0.00013877324451845685
1907,іж ,3,0.00020815986677768527
1908,ж с,3,0.00020815986677768527
1909,меб,3,0.00020815986677768527
1910,ебл,3,0.00020815986677768527
1911,и а,5,0.0003469331112961421
1912,зго,1,6.938662225922843e-05
1913,орб,1,6.938662225922843e-05
1914,рбл,1,6.938662225922843e-05
1915,бле,1,6.938662225922843e-05
1916,ена,6,0.00041631973355537054
1917,ь Г,1,6.938662225922843e-05
1918, Го,3,0.00020815986677768527
1919,Гол,2,0.00013877324451845685
1920,умк,2,0.00013877324451845685
1921,мки,1,6.938662225922843e-05
1922,и П,1,6.938662225922843e-05
1923, Пр,1,6.938662225922843e-05
1924,Про,1,6.938662225922843e-05
1925,ума,3,0.00020815986677768527
1926,ю Я,1,6.938662225922843e-05
1927,Я д,2,0.00013877324451845685
1928,ю п,5,0.0003469331112961421
1929,ь ч,2,0.00013877324451845685
1930,чуж,3,0.00020815986677768527
1931,уже,9,0.0006244796003330558
1932,ннє,1,6.938662225922843e-05
1933,є н,3,0.00020815986677768527
1934,ева,2,0.00013877324451845685
1935,ажн,2,0.00013877324451845685
1936,жне,1,6.938662225922843e-05
1937,е а,1,6.938662225922843e-05
1938, тя,3,0.00020815986677768527
1939,ямл,2,0.00013877324451845685
1940,млю,2,0.00013877324451845685
1941,лю ,3,0.00020815986677768527
1942,оря,5,0.0003469331112961421
1943,Які,1,6.938662225922843e-05
1944,кіс,3,0.00020815986677768527
1945,ісь,2,0.00013877324451845685
1946,лос,13,0.0009020260893699694
1947,си ,2,0.00013877324451845685
1948,гов,7,0.00048570635581459895
1949,ово,8,0.0005550929780738274
1950,вор,6,0.00041631973355537054
1951,рят,2,0.00013877324451845685
1952,е х,4,0.0002775464890369137
1953,ете,1,6.938662225922843e-05
1954,осе,3,0.00020815986677768527
1955,сел,2,0.00013877324451845685
1956,лед,2,0.00013877324451845685
1957,едц,2,0.00013877324451845685
1958,дця,2,0.00013877324451845685
1959,я Щ,2,0.00013877324451845685
1960,Яко,2,0.00013877324451845685
1961,зад,2,0.00013877324451845685
1962,аду,5,0.0003469331112961421
1963,уму,2,0.00013877324451845685
1964,мую,2,0.00013877324451845685
1965,уюс,1,6.938662225922843e-05
1966,над,3,0.00020815986677768527
1967,ад ,2,0.00013877324451845685
1968,м Х,1,6.938662225922843e-05
1969, Хт,3,0.00020815986677768527
1970,Хто,3,0.00020815986677768527
1971,ужи,1,6.938662225922843e-05
1972,жий,1,6.938662225922843e-05
1973,осп,2,0.00013877324451845685
1974,ита,2,0.00013877324451845685
1975,в і,3,0.00020815986677768527
1976,лиш,5,0.0003469331112961421
1977,иши,3,0.00020815986677768527
1978,шил,4,0.0002775464890369137
1979,я Г,1,6.938662225922843e-05
1980, Гі,1,6.938662225922843e-05
1981,Гід,1,6.938662225922843e-05
1982,охі,3,0.00020815986677768527
1983,хін,3,0.00020815986677768527
1984,іно,3,0.00020815986677768527
1985,нон,3,0.00020815986677768527
1986,он ,5,0.0003469331112961421
1987,н г,2,0.00013877324451845685
1988,гід,2,0.00013877324451845685
1989,н Ч,1,6.938662225922843e-05
1990,гос,3,0.00020815986677768527
1991,сло,5,0.0003469331112961421
1992, вп,2,0.00013877324451845685
1993,впо,1,6.938662225922843e-05
1994,одо,4,0.0002775464890369137
1995,доб,2,0.00013877324451845685
1996,оба,1,6.938662225922843e-05
1997,бал,1,6.938662225922843e-05
1998,овт,3,0.00020815986677768527
1999,ряю,1,6.938662225922843e-05
2000,яю ,1,6.938662225922843e-05
2001,ожд,1,6.938662225922843e-05
2002,дим,1,6.938662225922843e-05
2003,оюс,1,6.938662225922843e-05
2004,опу,2,0.00013877324451845685
2005,пус,2,0.00013877324451845685
2006,уст,3,0.00020815986677768527
2007,в й,1,6.938662225922843e-05
2008,йом,1,6.938662225922843e-05
2009,ийс,1,6.938662225922843e-05
2010,йсь,1,6.938662225922843e-05
2011,скл,2,0.00013877324451845685
2012,лад,4,0.0002775464890369137
2013,д В,1,6.938662225922843e-05
2014,яку,3,0.00020815986677768527
2015,кус,1,6.938662225922843e-05
2016,вну,1,6.938662225922843e-05
2017,оле,2,0.00013877324451845685
2018,егк,3,0.00020815986677768527
2019,гкі,1,6.938662225922843e-05
2020,сть,13,0.0009020260893699694
2021,роб,5,0.0003469331112961421
2022,оби,4,0.0002775464890369137
2023,м г,1,6.938662225922843e-05
2024,гар,3,0.00020815986677768527
2025,ряч,3,0.00020815986677768527
2026,чим,4,0.0002775464890369137
2027,м о,2,0.00013877324451845685
2028,чам,2,0.00013877324451845685
2029,чив,2,0.00013877324451845685
2030,ваю,6,0.00041631973355537054
2031,ють,17,0.0011795725784068832
2032,сол,1,6.938662225922843e-05
2033,дко,2,0.00013877324451845685
2034,стя,3,0.00020815986677768527
2035, зе,4,0.0002775464890369137
2036,зел,4,0.0002775464890369137
2037,і л,4,0.0002775464890369137
2038, лу,2,0.00013877324451845685
2039,лук,2,0.00013877324451845685
2040,уки,8,0.0005550929780738274
2041,з т,2,0.00013877324451845685
2042,віж,1,6.938662225922843e-05
2043,іжо,2,0.00013877324451845685
2044,жою,1,6.938662225922843e-05
2045,аво,1,6.938662225922843e-05
2046,ю Н,1,6.938662225922843e-05
2047, Нe,2,0.00013877324451845685
2048,Нe ,2,0.00013877324451845685
2049,e ч,2,0.00013877324451845685
2050,ихл,1,6.938662225922843e-05
2051,хло,1,6.938662225922843e-05
2052,"ло
",2,0.00013877324451845685
2053,"о
Г",1,6.938662225922843e-05
2054,"
Го",1,6.938662225922843e-05
2055,Год,1,6.938662225922843e-05
2056,к у,2,0.00013877324451845685
2057,тол,2,0.00013877324451845685
2058,вій,2,0.00013877324451845685
2059,бив,1,6.938662225922843e-05
2060, др,6,0.00041631973355537054
2061,дру,5,0.0003469331112961421
2062,угу,2,0.00013877324451845685
2063,гу ,2,0.00013877324451845685
2064,у Г,1,6.938662225922843e-05
2065,осн,1,6.938662225922843e-05
2066,сно,2,0.00013877324451845685
2067,ізк,1,6.938662225922843e-05
2068,зко,1,6.938662225922843e-05
2069, сІ,2,0.00013877324451845685
2070,сІ ,1,6.938662225922843e-05
2071,І д,4,0.0002775464890369137
2072,зві,3,0.00020815986677768527
2073,він,4,0.0002775464890369137
2074,впа,1,6.938662225922843e-05
2075,а г,5,0.0003469331112961421
2076,ву ,6,0.00041631973355537054
2077,к г,2,0.00013877324451845685
2078,грі,1,6.938662225922843e-05
2079,рім,1,6.938662225922843e-05
2080,з н,3,0.00020815986677768527
2081,еба,3,0.00020815986677768527
2082,ба ,9,0.0006244796003330558
2083,ніж,4,0.0002775464890369137
2084,ж г,1,6.938662225922843e-05
2085,гіл,1,6.938662225922843e-05
2086,льй,1,6.938662225922843e-05
2087,ьйо,1,6.938662225922843e-05
2088,йот,1,6.938662225922843e-05
2089,и В,2,0.00013877324451845685
2090,аби,3,0.00020815986677768527
2091,бил,2,0.00013877324451845685
2092,"ли
",1,6.938662225922843e-05
2093,"и
К",1,6.938662225922843e-05
2094,"
Ко",2,0.00013877324451845685
2095,ви ,5,0.0003469331112961421
2096,и щ,5,0.0003469331112961421
2097,щох,1,6.938662225922843e-05
2098,охв,1,6.938662225922843e-05
2099,лин,2,0.00013877324451845685
2100,іва,2,0.00013877324451845685
2101,єте,2,0.00013877324451845685
2102,тес,1,6.938662225922843e-05
2103,ь я,6,0.00041631973355537054
2104,ь л,3,0.00020815986677768527
2105,лих,4,0.0002775464890369137
2106,ха ,2,0.00013877324451845685
2107,ваш,3,0.00020815986677768527
2108,аша,1,6.938662225922843e-05
2109,нап,4,0.0002775464890369137
2110,апр,1,6.938662225922843e-05
2111,пру,1,6.938662225922843e-05
2112,руж,2,0.00013877324451845685
2113,рум,1,6.938662225922843e-05
2114,уме,1,6.938662225922843e-05
2115,нті,1,6.938662225922843e-05
2116,рад,6,0.00041631973355537054
2117,адж,1,6.938662225922843e-05
2118,вам,1,6.938662225922843e-05
2119, зу,3,0.00020815986677768527
2120,зуп,1,6.938662225922843e-05
2121,упи,2,0.00013877324451845685
2122,год,2,0.00013877324451845685
2123,Якщ,1,6.938662225922843e-05
2124,кщо,1,6.938662225922843e-05
2125,ите,2,0.00013877324451845685
2126,овж,1,6.938662225922843e-05
2127,вжу,1,6.938662225922843e-05
2128,жую,1,6.938662225922843e-05
2129,уют,4,0.0002775464890369137
2130,аші,2,0.00013877324451845685
2131,мук,1,6.938662225922843e-05
2132,и ж,3,0.00020815986677768527
2133, ж ,7,0.00048570635581459895
2134,ж з,1,6.938662225922843e-05
2135,наг,2,0.00013877324451845685
2136,ага,3,0.00020815986677768527
2137,гад,2,0.00013877324451845685
2138,дую,1,6.938662225922843e-05
2139,к ц,1,6.938662225922843e-05
2140, це,1,6.938662225922843e-05
2141,цег,1,6.938662225922843e-05
2142,егл,1,6.938662225922843e-05
2143,гла,2,0.00013877324451845685
2144,бай,1,6.938662225922843e-05
2145,айд,2,0.00013877324451845685
2146,е р,3,0.00020815986677768527
2147,аху,2,0.00013877324451845685
2148,хую,1,6.938662225922843e-05
2149,ерп,1,6.938662225922843e-05
2150,рпі,1,6.938662225922843e-05
2151,пін,1,6.938662225922843e-05
2152,інн,4,0.0002775464890369137
2153,й д,8,0.0005550929780738274
2154,вги,1,6.938662225922843e-05
2155,гим,1,6.938662225922843e-05
2156,ріл,1,6.938662225922843e-05
2157,іла,5,0.0003469331112961421
2158,мип,1,6.938662225922843e-05
2159,ипа,4,0.0002775464890369137
2160,льц,1,6.938662225922843e-05
2161,ьця,1,6.938662225922843e-05
2162,цям,1,6.938662225922843e-05
2163,лиж,1,6.938662225922843e-05
2164,ижа,1,6.938662225922843e-05
2165,жаю,1,6.938662225922843e-05
2166,кат,2,0.00013877324451845685
2167,тас,1,6.938662225922843e-05
2168,роф,1,6.938662225922843e-05
2169,офи,1,6.938662225922843e-05
2170,"фи
",1,6.938662225922843e-05
2171,"и
З",1,6.938662225922843e-05
2172,"
Зп",1,6.938662225922843e-05
2173,Зпе,1,6.938662225922843e-05
2174,д о,1,6.938662225922843e-05
2175,чей,2,0.00013877324451845685
2176,еке,1,6.938662225922843e-05
2177,"о
В",1,6.938662225922843e-05
2178,"
Ві",1,6.938662225922843e-05
2179,Вік,1,6.938662225922843e-05
2180,ірі,1,6.938662225922843e-05
2181,ріє,1,6.938662225922843e-05
2182,іє ,1,6.938662225922843e-05
2183,є В,1,6.938662225922843e-05
2184,к с,7,0.00048570635581459895
2185,к І,1,6.938662225922843e-05
2186,дос,1,6.938662225922843e-05
2187,осі,1,6.938662225922843e-05
2188,бул,4,0.0002775464890369137
2189,гин,1,6.938662225922843e-05
2190, жо,3,0.00020815986677768527
2191,жов,2,0.00013877324451845685
2192,олу,3,0.00020815986677768527
2193,лум,1,6.938662225922843e-05
2194,умя,1,6.938662225922843e-05
2195,мя ,1,6.938662225922843e-05
2196, хи,1,6.938662225922843e-05
2197,хил,1,6.938662225922843e-05
2198,таю,2,0.00013877324451845685
2199,иси,1,6.938662225922843e-05
2200,сит,1,6.938662225922843e-05
2201,к а,1,6.938662225922843e-05
2202,е є,1,6.938662225922843e-05
2203,є щ,1,6.938662225922843e-05
2204,е П,1,6.938662225922843e-05
2205, Пе,1,6.938662225922843e-05
2206,Пев,1,6.938662225922843e-05
2207,сІр,1,6.938662225922843e-05
2208,Ірe,1,6.938662225922843e-05
2209,рe ,1,6.938662225922843e-05
2210,e в,3,0.00020815986677768527
2211,"но
",1,6.938662225922843e-05
2212,"о
Я",1,6.938662225922843e-05
2213,Я р,1,6.938662225922843e-05
2214,блю,1,6.938662225922843e-05
2215,зан,2,0.00013877324451845685
2216,адт,1,6.938662225922843e-05
2217,дто,1,6.938662225922843e-05
2218,ї о,4,0.0002775464890369137
2219,ь т,9,0.0006244796003330558
2220,чог,5,0.0003469331112961421
2221,ран,6,0.00041631973355537054
2222,іш ,1,6.938662225922843e-05
2223,ш н,1,6.938662225922843e-05
2224,чил,1,6.938662225922843e-05
2225,к я,1,6.938662225922843e-05
2226,ж н,1,6.938662225922843e-05
2227,отр,4,0.0002775464890369137
2228,ріб,5,0.0003469331112961421
2229,бни,2,0.00013877324451845685
2230,їми,2,0.00013877324451845685
2231,в я,3,0.00020815986677768527
2232,ема,5,0.0003469331112961421
2233,най,2,0.00013877324451845685
2234,ншо,1,6.938662225922843e-05
2235,шог,1,6.938662225922843e-05
2236,о ж,3,0.00020815986677768527
2237,рть,2,0.00013877324451845685
2238,ь  ,2,0.00013877324451845685
2239,о й,2,0.00013877324451845685
2240,ь ж,3,0.00020815986677768527
2241,я  ,1,6.938662225922843e-05
2242,й ж,1,6.938662225922843e-05
2243,"тя
",1,6.938662225922843e-05
2244,"я
Д",1,6.938662225922843e-05
2245,"
Дв",1,6.938662225922843e-05
2246,Две,1,6.938662225922843e-05
2247, ри,2,0.00013877324451845685
2248,рип,2,0.00013877324451845685
2249,ипн,1,6.938662225922843e-05
2250,пну,1,6.938662225922843e-05
2251,в х,2,0.00013877324451845685
2252, вх,1,6.938662225922843e-05
2253,вхо,1,6.938662225922843e-05
2254,ар ,2,0.00013877324451845685
2255,р Х,2,0.00013877324451845685
2256, Хо,1,6.938662225922843e-05
2257,Хор,1,6.938662225922843e-05
2258,рош,1,6.938662225922843e-05
2259,оши,1,6.938662225922843e-05
2260,дав,4,0.0002775464890369137
2261,авн,4,0.0002775464890369137
2262,вні,2,0.00013877324451845685
2263, Ві,4,0.0002775464890369137
2264,Він,4,0.0002775464890369137
2265,ін ,7,0.00048570635581459895
2266,н т,2,0.00013877324451845685
2267,зі ,5,0.0003469331112961421
2268,д м,2,0.00013877324451845685
2269,н с,1,6.938662225922843e-05
2270,рук,9,0.0006244796003330558
2271,і І,1,6.938662225922843e-05
2272,озу,3,0.00020815986677768527
2273,зум,3,0.00020815986677768527
2274,умі,3,0.00020815986677768527
2275,мію,3,0.00020815986677768527
2276,о Н,2,0.00013877324451845685
2277, Не,4,0.0002775464890369137
2278,Нем,3,0.00020815986677768527
2279,яту,1,6.938662225922843e-05
2280,тун,1,6.938662225922843e-05
2281,унк,3,0.00020815986677768527
2282,у  ,1,6.938662225922843e-05
2283,  Н,1,6.938662225922843e-05
2284,каж,2,0.00013877324451845685
2285,жут,1,6.938662225922843e-05
2286,ь й,2,0.00013877324451845685
2287,чес,2,0.00013877324451845685
2288,есн,2,0.00013877324451845685
2289,сні,1,6.938662225922843e-05
2290,і В,2,0.00013877324451845685
2291,н н,4,0.0002775464890369137
2292,неп,3,0.00020815986677768527
2293,епо,2,0.00013877324451845685
2294,й і,1,6.938662225922843e-05
2295,одх,1,6.938662225922843e-05
2296,дхо,1,6.938662225922843e-05
2297,пор,3,0.00020815986677768527
2298,озі,2,0.00013877324451845685
2299,тої,1,6.938662225922843e-05
2300,оїт,2,0.00013877324451845685
2301,їть,1,6.938662225922843e-05
2302,нка,4,0.0002775464890369137
2303,а і,3,0.00020815986677768527
2304,м б,2,0.00013877324451845685
2305,бла,3,0.00020815986677768527
2306,лаг,2,0.00013877324451845685
2307,ган,2,0.00013877324451845685
2308,дії,1,6.938662225922843e-05
2309,ії ,1,6.938662225922843e-05
2310,ї п,3,0.00020815986677768527
